"subject","problem","dataset_number","proplookatnovel","total_familiar_item_look_during_familiarization"
9,"faceproblem1",68,0.21,19024.2
9,"faceproblem1",69,0.45,19023.4
9,"faceproblem1",70,0.21,19024.2
9,"faceproblem1",71,0.81,17946.7
9,"faceproblem1",72,0.87,17679.7
9,"faceproblem1",73,0.34,18737.49
9,"faceproblem1",74,0.27,18426.5
9,"faceproblem1",75,0.53,17208.9
9,"faceproblem1",76,0.38,17270.7
9,"faceproblem1",77,0.28,17828.3
9,"faceproblem1",78,0.53,18047
9,"faceproblem1",79,0.47,18379.5
9,"faceproblem1",80,0.65,18845.2
9,"faceproblem1",81,0.53,18047
9,"faceproblem1",82,0.66,17199.3
9,"faceproblem1",83,0.34,18737.49
9,"faceproblem1",84,0.42,19067.8
9,"faceproblem1",85,0.33,18809.49
9,"faceproblem1",86,0.65,18845.2
9,"faceproblem1",87,0.47,18379.5
9,"faceproblem1",88,0.65,18845.2
9,"faceproblem1",89,0.77,19247.7
9,"faceproblem1",90,0.62,19108.3
9,"faceproblem1",91,0.65,18845.2
9,"faceproblem1",92,0.33,18284.1
9,"faceproblem1",93,0.64,17450.5
9,"faceproblem1",94,0.46,18652.6
9,"faceproblem1",95,0.67,19162.7
9,"faceproblem1",96,0.21,19024.2
9,"faceproblem1",97,0.81,17946.7
9,"faceproblem1",98,0.45,18104.4
9,"faceproblem1",99,0.33,18809.49
9,"faceproblem1",100,0.77,19247.7
14,"faceproblem1",1,0.33,18038.7
14,"faceproblem1",2,0.67,19162.7
14,"faceproblem1",3,0.38,17270.7
14,"faceproblem1",4,0.28,17828.3
14,"faceproblem1",5,0.85,16003.5
14,"faceproblem1",6,0.53,17781.9
14,"faceproblem1",7,0.58,16965.19
14,"faceproblem1",8,0.49,18829.3
14,"faceproblem1",9,0.58,16965.19
14,"faceproblem1",10,0.58,19480
14,"faceproblem1",11,0.65,17997.69
14,"faceproblem1",12,0.47,18657.7
14,"faceproblem1",13,0.53,18047
14,"faceproblem1",14,0.52,19015.9
14,"faceproblem1",15,0.21,19024.2
14,"faceproblem1",16,0.57,17682.6
14,"faceproblem1",17,0.67,19162.7
14,"faceproblem1",18,0.55,17525.8
14,"faceproblem1",19,0.33,18038.7
14,"faceproblem1",20,0.58,19480
14,"faceproblem1",21,0.81,17946.7
14,"faceproblem1",22,0.53,17208.9
14,"faceproblem1",23,0.63,17504.3
14,"faceproblem1",24,0.27,18426.5
14,"faceproblem1",25,0.45,18104.4
14,"faceproblem1",26,0.65,18845.2
14,"faceproblem1",27,0.67,19162.7
14,"faceproblem1",28,0.49,18746.79
14,"faceproblem1",29,0.45,19023.4
14,"faceproblem1",30,0.79,18202.1
14,"faceproblem1",31,0.49,18746.79
14,"faceproblem1",32,0.63,17504.3
14,"faceproblem1",33,0.46,18630.2
14,"faceproblem1",34,0.56,18479.5
14,"faceproblem1",35,0.38,17270.7
14,"faceproblem1",36,0.29,18408.49
14,"faceproblem1",37,0.53,17208.9
14,"faceproblem1",38,0.9,19111.9
14,"faceproblem1",39,0.26,17012.2
14,"faceproblem1",40,0.73,18776
14,"faceproblem1",41,0.66,16805.09
14,"faceproblem1",42,0.55,18564.69
14,"faceproblem1",43,0.6,16911.5
14,"faceproblem1",44,0.65,18774.7
14,"faceproblem1",45,0.45,19023.4
14,"faceproblem1",46,0.29,18408.49
14,"faceproblem1",47,0.66,16805.09
14,"faceproblem1",48,0.31,18250.9
14,"faceproblem1",49,0.47,18657.7
14,"faceproblem1",50,0.33,18284.1
14,"faceproblem1",51,0.37,17263.8
14,"faceproblem1",52,0.49,18737.4
14,"faceproblem1",53,0.73,18776
14,"faceproblem1",54,0.6,16911.5
14,"faceproblem1",55,0.45,16580.19
14,"faceproblem1",56,0.72,18446.2
14,"faceproblem1",57,0.49,18746.79
14,"faceproblem1",58,0.85,16003.5
14,"faceproblem1",59,0.38,17496.1
14,"faceproblem1",60,0.81,17946.7
14,"faceproblem1",61,0.55,18564.69
14,"faceproblem1",62,0.81,17946.7
14,"faceproblem1",63,0.33,18809.49
14,"faceproblem1",64,0.47,18379.5
14,"faceproblem1",65,0.65,18774.7
14,"faceproblem1",66,0.42,19067.8
14,"faceproblem1",67,0.42,19067.8
14,"faceproblem1",68,0.66,18082.8
14,"faceproblem1",69,0.66,16805.09
14,"faceproblem1",70,0.56,18782.3
14,"faceproblem1",71,0.22,19097.6
14,"faceproblem1",72,0.55,17525.8
14,"faceproblem1",73,0.33,18809.49
14,"faceproblem1",74,0.42,19067.8
14,"faceproblem1",75,0.49,18746.79
14,"faceproblem1",76,0.49,18737.4
14,"faceproblem1",77,0.53,17208.9
14,"faceproblem1",78,0.58,16965.19
14,"faceproblem1",79,0.47,18657.7
14,"faceproblem1",80,0.66,18860
14,"faceproblem1",81,0.49,18737.4
14,"faceproblem1",82,0.55,17525.8
14,"faceproblem1",83,0.37,17263.8
14,"faceproblem1",84,0.3,17029.6
14,"faceproblem1",85,0.73,18776
14,"faceproblem1",86,0.81,17946.7
14,"faceproblem1",87,0.46,18630.2
14,"faceproblem1",88,0.73,18776
14,"faceproblem1",89,0.39,18828.4
14,"faceproblem1",90,0.65,18774.7
14,"faceproblem1",91,0.36,18086.8
14,"faceproblem1",92,0.87,17679.7
14,"faceproblem1",93,0.52,19015.9
14,"faceproblem1",94,0.45,16580.19
14,"faceproblem1",95,0.73,18776
14,"faceproblem1",96,0.67,19162.7
14,"faceproblem1",97,0.47,667.8
14,"faceproblem1",98,0.55,17525.8
14,"faceproblem1",99,0.45,18104.4
14,"faceproblem1",100,0.47,18379.5
19,"faceproblem1",1,0.56,18782.3
19,"faceproblem1",2,0.87,17679.7
19,"faceproblem1",3,0.33,18284.1
19,"faceproblem1",4,0.74,19103.8
19,"faceproblem1",5,0.35,15762.19
19,"faceproblem1",6,0.65,17997.69
19,"faceproblem1",7,0.63,18321.1
19,"faceproblem1",8,0.34,18737.49
19,"faceproblem1",9,0.59,17287.5
19,"faceproblem1",10,0.79,18202.1
19,"faceproblem1",11,0.66,18860
19,"faceproblem1",12,0.36,18086.8
19,"faceproblem1",13,0.26,17012.2
19,"faceproblem1",14,0.3,17029.6
19,"faceproblem1",15,0.42,19067.8
19,"faceproblem1",16,0.66,18860
19,"faceproblem1",17,0.42,19067.8
19,"faceproblem1",18,0.62,18000.7
19,"faceproblem1",19,0.37,17263.8
19,"faceproblem1",20,0.37,17263.8
19,"faceproblem1",21,0.49,18737.4
19,"faceproblem1",22,0.45,17554.2
19,"faceproblem1",23,0.77,19247.7
19,"faceproblem1",24,0.42,19067.8
19,"faceproblem1",25,0.31,18250.9
19,"faceproblem1",26,0.63,18321.1
19,"faceproblem1",27,0.24,18519.3
19,"faceproblem1",28,0.55,17525.8
19,"faceproblem1",29,0.67,19162.7
19,"faceproblem1",30,0.66,18860
19,"faceproblem1",31,0.66,16805.09
19,"faceproblem1",32,0.47,18657.7
19,"faceproblem1",33,0.62,18000.7
19,"faceproblem1",34,0.57,17682.6
19,"faceproblem1",35,0.55,17525.8
19,"faceproblem1",36,0.55,17525.8
19,"faceproblem1",37,0.49,18737.4
19,"faceproblem1",38,0.58,16965.19
19,"faceproblem1",39,0.55,18564.69
19,"faceproblem1",40,0.66,16805.09
19,"faceproblem1",41,0.33,18284.1
19,"faceproblem1",42,0.62,18000.7
19,"faceproblem1",43,0.81,17946.7
19,"faceproblem1",44,0.49,18746.79
19,"faceproblem1",45,0.47,667.8
19,"faceproblem1",46,0.45,17554.2
19,"faceproblem1",47,0.77,19247.7
19,"faceproblem1",48,0.63,17504.3
19,"faceproblem1",49,0.16,18803.7
19,"faceproblem1",50,0.58,18562.3
19,"faceproblem1",51,0.73,18776
19,"faceproblem1",52,0.52,19015.9
19,"faceproblem1",53,0.45,17554.2
19,"faceproblem1",54,0.56,18782.3
19,"faceproblem1",55,0.53,17208.9
19,"faceproblem1",56,0.58,18562.3
19,"faceproblem1",57,0.67,19162.7
19,"faceproblem1",58,0.46,18630.2
19,"faceproblem1",59,0.36,18086.8
19,"faceproblem1",60,0.66,18082.8
19,"faceproblem1",61,0.26,17012.2
19,"faceproblem1",62,0.38,17496.1
19,"faceproblem1",63,0.45,18104.4
19,"faceproblem1",64,0.61,16615.9
19,"faceproblem1",65,0.45,17554.2
19,"faceproblem1",66,0.53,18047
19,"faceproblem1",67,0.72,18446.2
19,"faceproblem1",68,0.46,18652.6
19,"faceproblem1",69,0.56,18479.5
19,"faceproblem1",70,0.87,17679.7
19,"faceproblem1",71,0.55,17525.8
19,"faceproblem1",72,0.47,18657.7
19,"faceproblem1",73,0.63,18321.1
19,"faceproblem1",74,0.64,17450.5
19,"faceproblem1",75,0.61,16615.9
19,"faceproblem1",76,0.45,19023.4
19,"faceproblem1",77,0.57,17682.6
19,"faceproblem1",78,0.16,18803.7
19,"faceproblem1",79,0.38,17496.1
19,"faceproblem1",80,0.45,17554.2
19,"faceproblem1",81,0.26,17012.2
19,"faceproblem1",82,0.63,17504.3
19,"faceproblem1",83,0.47,18379.5
19,"faceproblem1",84,0.63,18321.1
19,"faceproblem1",85,0.42,19067.8
19,"faceproblem1",86,0.47,667.8
19,"faceproblem1",87,0.59,17287.5
19,"faceproblem1",88,0.65,18774.7
19,"faceproblem1",89,0.45,17554.2
19,"faceproblem1",90,0.56,18479.5
19,"faceproblem1",91,0.31,18250.9
19,"faceproblem1",92,0.45,18104.4
19,"faceproblem1",93,0.52,19015.9
19,"faceproblem1",94,0.56,18479.5
19,"faceproblem1",95,0.37,17492.4
19,"faceproblem1",96,0.77,19247.7
19,"faceproblem1",97,0.31,18250.9
19,"faceproblem1",98,0.65,18774.7
19,"faceproblem1",99,0.49,18746.79
19,"faceproblem1",100,0.81,17946.7
20,"faceproblem1",1,0.62,18000.7
20,"faceproblem1",2,0.66,16805.09
20,"faceproblem1",3,0.46,18652.6
20,"faceproblem1",4,0.62,19108.3
20,"faceproblem1",5,0.53,17208.9
20,"faceproblem1",6,0.27,18426.5
20,"faceproblem1",7,0.56,18782.3
20,"faceproblem1",8,0.46,18630.2
20,"faceproblem1",9,0.58,16965.19
20,"faceproblem1",10,0.63,17504.3
20,"faceproblem1",11,0.66,16805.09
20,"faceproblem1",12,0.49,18746.79
20,"faceproblem1",13,0.59,17287.5
20,"faceproblem1",14,0.62,18000.7
20,"faceproblem1",15,0.33,18284.1
20,"faceproblem1",16,0.65,17997.69
20,"faceproblem1",17,0.55,18564.69
20,"faceproblem1",18,0.35,15762.19
20,"faceproblem1",19,0.61,16615.9
20,"faceproblem1",20,0.65,17997.69
20,"faceproblem1",21,0.66,18860
20,"faceproblem1",22,0.37,17492.4
20,"faceproblem1",23,0.52,16916.89
20,"faceproblem1",24,0.73,18776
20,"faceproblem1",25,0.67,19162.7
20,"faceproblem1",26,0.3,17029.6
20,"faceproblem1",27,0.47,18657.7
20,"faceproblem1",28,0.64,17450.5
20,"faceproblem1",29,0.65,18774.7
20,"faceproblem1",30,0.29,18408.49
20,"faceproblem1",31,0.52,16916.89
20,"faceproblem1",32,0.66,17199.3
20,"faceproblem1",33,0.31,18250.9
20,"faceproblem1",34,0.77,19247.7
20,"faceproblem1",35,0.49,18737.4
20,"faceproblem1",36,0.45,18104.4
20,"faceproblem1",37,0.77,19247.7
20,"faceproblem1",38,0.33,18809.49
20,"faceproblem1",39,0.33,18038.7
20,"faceproblem1",40,0.46,18630.2
20,"faceproblem1",41,0.59,17287.5
20,"faceproblem1",42,0.55,17525.8
20,"faceproblem1",43,0.47,18657.7
20,"faceproblem1",44,0.38,17496.1
20,"faceproblem1",45,0.81,17946.7
20,"faceproblem1",46,0.52,16916.89
20,"faceproblem1",47,0.45,19023.4
20,"faceproblem1",48,0.58,18562.3
20,"faceproblem1",49,0.37,17263.8
20,"faceproblem1",50,0.37,17263.8
20,"faceproblem1",51,0.37,17263.8
20,"faceproblem1",52,0.58,16965.19
20,"faceproblem1",53,0.45,17554.2
20,"faceproblem1",54,0.33,18809.49
20,"faceproblem1",55,0.53,17781.9
20,"faceproblem1",56,0.28,17828.3
20,"faceproblem1",57,0.85,16003.5
20,"faceproblem1",58,0.46,18652.6
20,"faceproblem1",59,0.53,18047
20,"faceproblem1",60,0.33,18038.7
20,"faceproblem1",61,0.72,18446.2
20,"faceproblem1",62,0.26,17012.2
20,"faceproblem1",63,0.65,17997.69
20,"faceproblem1",64,0.85,16003.5
20,"faceproblem1",65,0.72,18446.2
20,"faceproblem1",66,0.9,19111.9
20,"faceproblem1",67,0.74,19103.8
20,"faceproblem1",68,0.72,18446.2
20,"faceproblem1",69,0.45,19023.4
20,"faceproblem1",70,0.58,16965.19
20,"faceproblem1",71,0.16,18803.7
20,"faceproblem1",72,0.49,18829.3
20,"faceproblem1",73,0.53,18047
20,"faceproblem1",74,0.47,18657.7
20,"faceproblem1",75,0.46,18652.6
20,"faceproblem1",76,0.59,17287.5
20,"faceproblem1",77,0.47,667.8
20,"faceproblem1",78,0.61,16615.9
20,"faceproblem1",79,0.56,18782.3
20,"faceproblem1",80,0.29,18408.49
20,"faceproblem1",81,0.77,19247.7
20,"faceproblem1",82,0.58,16965.19
20,"faceproblem1",83,0.49,18746.79
20,"faceproblem1",84,0.47,18379.5
20,"faceproblem1",85,0.35,15762.19
20,"faceproblem1",86,0.53,18047
20,"faceproblem1",87,0.74,19103.8
20,"faceproblem1",88,0.45,18104.4
20,"faceproblem1",89,0.56,18479.5
20,"faceproblem1",90,0.63,17504.3
20,"faceproblem1",91,0.38,17496.1
20,"faceproblem1",92,0.55,17525.8
20,"faceproblem1",93,0.9,19111.9
20,"faceproblem1",94,0.65,18845.2
20,"faceproblem1",95,0.87,17679.7
20,"faceproblem1",96,0.47,18379.5
20,"faceproblem1",97,0.85,16003.5
20,"faceproblem1",98,0.52,16916.89
20,"faceproblem1",99,0.57,17682.6
20,"faceproblem1",100,0.63,17504.3
22,"faceproblem1",1,0.49,18746.79
22,"faceproblem1",2,0.62,19108.3
22,"faceproblem1",3,0.27,18426.5
22,"faceproblem1",4,0.58,18562.3
22,"faceproblem1",5,0.38,17270.7
22,"faceproblem1",6,0.3,17029.6
22,"faceproblem1",7,0.77,19247.7
22,"faceproblem1",8,0.57,17682.6
22,"faceproblem1",9,0.22,19097.6
22,"faceproblem1",10,0.21,19024.2
22,"faceproblem1",11,0.45,18104.4
22,"faceproblem1",12,0.56,18479.5
22,"faceproblem1",13,0.42,19067.8
22,"faceproblem1",14,0.66,17199.3
22,"faceproblem1",15,0.39,18828.4
22,"faceproblem1",16,0.58,19480
22,"faceproblem1",17,0.47,18657.7
22,"faceproblem1",18,0.66,16805.09
22,"faceproblem1",19,0.3,17029.6
22,"faceproblem1",20,0.53,17208.9
22,"faceproblem1",21,0.66,17199.3
22,"faceproblem1",22,0.62,18000.7
22,"faceproblem1",23,0.37,17263.8
22,"faceproblem1",24,0.47,667.8
22,"faceproblem1",25,0.65,17997.69
22,"faceproblem1",26,0.47,667.8
22,"faceproblem1",27,0.35,15762.19
22,"faceproblem1",28,0.58,19480
22,"faceproblem1",29,0.52,16916.89
22,"faceproblem1",30,0.53,17781.9
22,"faceproblem1",31,0.61,16615.9
22,"faceproblem1",32,0.77,19247.7
22,"faceproblem1",33,0.62,19108.3
22,"faceproblem1",34,0.66,17199.3
22,"faceproblem1",35,0.28,17828.3
22,"faceproblem1",36,0.38,17270.7
22,"faceproblem1",37,0.56,18782.3
22,"faceproblem1",38,0.63,18321.1
22,"faceproblem1",39,0.87,17679.7
22,"faceproblem1",40,0.37,17263.8
22,"faceproblem1",41,0.26,17012.2
22,"faceproblem1",42,0.66,16805.09
22,"faceproblem1",43,0.79,18202.1
22,"faceproblem1",44,0.35,15762.19
22,"faceproblem1",45,0.87,17679.7
22,"faceproblem1",46,0.26,17012.2
22,"faceproblem1",47,0.29,18408.49
22,"faceproblem1",48,0.73,18776
22,"faceproblem1",49,0.46,18652.6
22,"faceproblem1",50,0.46,18652.6
22,"faceproblem1",51,0.38,17496.1
22,"faceproblem1",52,0.65,17997.69
22,"faceproblem1",53,0.66,18082.8
22,"faceproblem1",54,0.49,18829.3
22,"faceproblem1",55,0.6,16911.5
22,"faceproblem1",56,0.49,18829.3
22,"faceproblem1",57,0.66,16805.09
22,"faceproblem1",58,0.65,18845.2
22,"faceproblem1",59,0.29,18408.49
22,"faceproblem1",60,0.79,18202.1
22,"faceproblem1",61,0.85,16003.5
22,"faceproblem1",62,0.27,18426.5
22,"faceproblem1",63,0.24,18519.3
22,"faceproblem1",64,0.16,18803.7
22,"faceproblem1",65,0.55,18564.69
22,"faceproblem1",66,0.62,18000.7
22,"faceproblem1",67,0.49,18746.79
22,"faceproblem1",68,0.66,18082.8
22,"faceproblem1",69,0.52,16916.89
22,"faceproblem1",70,0.36,18086.8
22,"faceproblem1",71,0.62,19108.3
22,"faceproblem1",72,0.66,16805.09
22,"faceproblem1",73,0.66,16805.09
22,"faceproblem1",74,0.49,18737.4
22,"faceproblem1",75,0.58,16965.19
22,"faceproblem1",76,0.22,19097.6
22,"faceproblem1",77,0.63,18321.1
22,"faceproblem1",78,0.16,18803.7
22,"faceproblem1",79,0.47,18379.5
22,"faceproblem1",80,0.45,16580.19
22,"faceproblem1",81,0.65,18845.2
22,"faceproblem1",82,0.22,19097.6
22,"faceproblem1",83,0.34,18737.49
22,"faceproblem1",84,0.49,18746.79
22,"faceproblem1",85,0.28,17828.3
22,"faceproblem1",86,0.49,18746.79
22,"faceproblem1",87,0.26,17012.2
22,"faceproblem1",88,0.55,17525.8
22,"faceproblem1",89,0.28,17828.3
22,"faceproblem1",90,0.61,16615.9
22,"faceproblem1",91,0.45,16580.19
22,"faceproblem1",92,0.53,18047
22,"faceproblem1",93,0.66,17199.3
22,"faceproblem1",94,0.81,17946.7
22,"faceproblem1",95,0.33,18284.1
22,"faceproblem1",96,0.66,18082.8
22,"faceproblem1",97,0.52,19015.9
22,"faceproblem1",98,0.24,18519.3
22,"faceproblem1",99,0.53,18047
22,"faceproblem1",100,0.46,18652.6
24,"faceproblem1",1,0.62,19108.3
24,"faceproblem1",2,0.46,18652.6
24,"faceproblem1",3,0.64,17450.5
24,"faceproblem1",4,0.46,18630.2
24,"faceproblem1",5,0.46,18652.6
24,"faceproblem1",6,0.73,18776
24,"faceproblem1",7,0.73,18776
24,"faceproblem1",8,0.52,16916.89
24,"faceproblem1",9,0.64,17450.5
24,"faceproblem1",10,0.46,18652.6
24,"faceproblem1",11,0.61,16615.9
24,"faceproblem1",12,0.31,18250.9
24,"faceproblem1",13,0.33,18809.49
24,"faceproblem1",14,0.73,18776
24,"faceproblem1",15,0.39,18828.4
24,"faceproblem1",16,0.49,18829.3
24,"faceproblem1",17,0.37,17492.4
24,"faceproblem1",18,0.27,18426.5
24,"faceproblem1",19,0.46,18652.6
24,"faceproblem1",20,0.65,18774.7
24,"faceproblem1",21,0.64,17450.5
24,"faceproblem1",22,0.64,17450.5
24,"faceproblem1",23,0.58,19480
24,"faceproblem1",24,0.47,18657.7
24,"faceproblem1",25,0.45,16580.19
24,"faceproblem1",26,0.57,17682.6
24,"faceproblem1",27,0.65,18774.7
24,"faceproblem1",28,0.38,17270.7
24,"faceproblem1",29,0.79,18202.1
24,"faceproblem1",30,0.26,17012.2
24,"faceproblem1",31,0.27,18426.5
24,"faceproblem1",32,0.31,18250.9
24,"faceproblem1",33,0.16,18803.7
24,"faceproblem1",34,0.22,19097.6
24,"faceproblem1",35,0.64,17450.5
24,"faceproblem1",36,0.55,17525.8
24,"faceproblem1",37,0.47,667.8
24,"faceproblem1",38,0.72,18446.2
24,"faceproblem1",39,0.3,17029.6
24,"faceproblem1",40,0.27,18426.5
24,"faceproblem1",41,0.85,16003.5
24,"faceproblem1",42,0.46,18652.6
24,"faceproblem1",43,0.3,17029.6
24,"faceproblem1",44,0.53,17781.9
24,"faceproblem1",45,0.55,17525.8
24,"faceproblem1",46,0.38,17496.1
24,"faceproblem1",47,0.81,17946.7
24,"faceproblem1",48,0.47,18379.5
24,"faceproblem1",49,0.38,17270.7
24,"faceproblem1",50,0.66,17199.3
24,"faceproblem1",51,0.45,16580.19
24,"faceproblem1",52,0.16,18803.7
24,"faceproblem1",53,0.66,16805.09
24,"faceproblem1",54,0.36,18086.8
24,"faceproblem1",55,0.65,17997.69
24,"faceproblem1",56,0.81,17946.7
24,"faceproblem1",57,0.58,18562.3
24,"faceproblem1",58,0.33,18809.49
24,"faceproblem1",59,0.28,17828.3
24,"faceproblem1",60,0.24,18519.3
24,"faceproblem1",61,0.22,19097.6
24,"faceproblem1",62,0.47,18379.5
24,"faceproblem1",63,0.58,18562.3
24,"faceproblem1",64,0.39,18828.4
24,"faceproblem1",65,0.52,19015.9
24,"faceproblem1",66,0.33,18809.49
24,"faceproblem1",67,0.46,18630.2
24,"faceproblem1",68,0.45,17554.2
24,"faceproblem1",69,0.85,16003.5
24,"faceproblem1",70,0.46,18652.6
24,"faceproblem1",71,0.35,15762.19
24,"faceproblem1",72,0.67,19162.7
24,"faceproblem1",73,0.58,16965.19
24,"faceproblem1",74,0.63,17504.3
24,"faceproblem1",75,0.26,17012.2
24,"faceproblem1",76,0.28,17828.3
24,"faceproblem1",77,0.53,17781.9
24,"faceproblem1",78,0.72,18446.2
24,"faceproblem1",79,0.63,17504.3
24,"faceproblem1",80,0.9,19111.9
24,"faceproblem1",81,0.53,18047
24,"faceproblem1",82,0.65,18845.2
24,"faceproblem1",83,0.33,18284.1
24,"faceproblem1",84,0.52,19015.9
24,"faceproblem1",85,0.66,18082.8
24,"faceproblem1",86,0.63,18321.1
24,"faceproblem1",87,0.31,18250.9
24,"faceproblem1",88,0.58,18562.3
24,"faceproblem1",89,0.53,18047
24,"faceproblem1",90,0.45,18104.4
24,"faceproblem1",91,0.33,18284.1
24,"faceproblem1",92,0.55,17525.8
24,"faceproblem1",93,0.62,18000.7
24,"faceproblem1",94,0.53,17781.9
24,"faceproblem1",95,0.66,18860
24,"faceproblem1",96,0.37,17492.4
24,"faceproblem1",97,0.64,17450.5
24,"faceproblem1",98,0.46,18652.6
24,"faceproblem1",99,0.53,17781.9
24,"faceproblem1",100,0.53,17208.9
25,"faceproblem1",1,0.58,18562.3
25,"faceproblem1",2,0.26,17012.2
25,"faceproblem1",3,0.27,18426.5
25,"faceproblem1",4,0.49,18746.79
25,"faceproblem1",5,0.66,17199.3
25,"faceproblem1",6,0.47,18657.7
25,"faceproblem1",7,0.28,17828.3
25,"faceproblem1",8,0.64,17450.5
25,"faceproblem1",9,0.45,17554.2
25,"faceproblem1",10,0.74,19103.8
25,"faceproblem1",11,0.3,17029.6
25,"faceproblem1",12,0.3,17029.6
25,"faceproblem1",13,0.36,18086.8
25,"faceproblem1",14,0.24,18519.3
25,"faceproblem1",15,0.39,18828.4
25,"faceproblem1",16,0.3,17029.6
25,"faceproblem1",17,0.63,17504.3
25,"faceproblem1",18,0.39,18828.4
25,"faceproblem1",19,0.49,18746.79
25,"faceproblem1",20,0.72,18446.2
25,"faceproblem1",21,0.28,17828.3
25,"faceproblem1",22,0.65,17997.69
25,"faceproblem1",23,0.27,18426.5
25,"faceproblem1",24,0.49,18746.79
25,"faceproblem1",25,0.66,17199.3
25,"faceproblem1",26,0.52,19015.9
25,"faceproblem1",27,0.37,17492.4
25,"faceproblem1",28,0.46,18630.2
25,"faceproblem1",29,0.52,19015.9
25,"faceproblem1",30,0.53,18047
25,"faceproblem1",31,0.59,17287.5
25,"faceproblem1",32,0.77,19247.7
25,"faceproblem1",33,0.53,17781.9
25,"faceproblem1",34,0.58,16965.19
25,"faceproblem1",35,0.38,17496.1
25,"faceproblem1",36,0.28,17828.3
25,"faceproblem1",37,0.67,19162.7
25,"faceproblem1",38,0.81,17946.7
25,"faceproblem1",39,0.65,18845.2
25,"faceproblem1",40,0.38,17270.7
25,"faceproblem1",41,0.58,16965.19
25,"faceproblem1",42,0.33,18809.49
25,"faceproblem1",43,0.42,19067.8
25,"faceproblem1",44,0.46,18652.6
25,"faceproblem1",45,0.66,18082.8
25,"faceproblem1",46,0.55,18564.69
25,"faceproblem1",47,0.66,17199.3
25,"faceproblem1",48,0.58,19480
25,"faceproblem1",49,0.74,19103.8
25,"faceproblem1",50,0.53,17781.9
25,"faceproblem1",51,0.33,18284.1
25,"faceproblem1",52,0.62,18000.7
25,"faceproblem1",53,0.58,19480
25,"faceproblem1",54,0.45,17554.2
25,"faceproblem1",55,0.3,17029.6
25,"faceproblem1",56,0.31,18250.9
25,"faceproblem1",57,0.65,17997.69
25,"faceproblem1",58,0.47,18657.7
25,"faceproblem1",59,0.52,19015.9
25,"faceproblem1",60,0.45,17554.2
25,"faceproblem1",61,0.26,17012.2
25,"faceproblem1",62,0.53,17208.9
25,"faceproblem1",63,0.53,17208.9
25,"faceproblem1",64,0.9,19111.9
25,"faceproblem1",65,0.49,18737.4
25,"faceproblem1",66,0.34,18737.49
25,"faceproblem1",67,0.21,19024.2
25,"faceproblem1",68,0.55,18564.69
25,"faceproblem1",69,0.85,16003.5
25,"faceproblem1",70,0.35,15762.19
25,"faceproblem1",71,0.38,17496.1
25,"faceproblem1",72,0.58,18562.3
25,"faceproblem1",73,0.21,19024.2
25,"faceproblem1",74,0.59,17287.5
25,"faceproblem1",75,0.37,17492.4
25,"faceproblem1",76,0.63,17504.3
25,"faceproblem1",77,0.49,18737.4
25,"faceproblem1",78,0.47,18657.7
25,"faceproblem1",79,0.87,17679.7
25,"faceproblem1",80,0.21,19024.2
25,"faceproblem1",81,0.35,15762.19
25,"faceproblem1",82,0.74,19103.8
25,"faceproblem1",83,0.66,17199.3
25,"faceproblem1",84,0.63,17504.3
25,"faceproblem1",85,0.87,17679.7
25,"faceproblem1",86,0.77,19247.7
25,"faceproblem1",87,0.85,16003.5
25,"faceproblem1",88,0.42,19067.8
25,"faceproblem1",89,0.3,17029.6
25,"faceproblem1",90,0.56,18782.3
25,"faceproblem1",91,0.56,18479.5
25,"faceproblem1",92,0.66,18082.8
25,"faceproblem1",93,0.33,18038.7
25,"faceproblem1",94,0.42,19067.8
25,"faceproblem1",95,0.33,18284.1
25,"faceproblem1",96,0.81,17946.7
25,"faceproblem1",97,0.37,17492.4
25,"faceproblem1",98,0.53,18047
25,"faceproblem1",99,0.46,18630.2
25,"faceproblem1",100,0.66,17199.3
26,"faceproblem1",1,0.46,18630.2
26,"faceproblem1",2,0.29,18408.49
26,"faceproblem1",3,0.33,18038.7
26,"faceproblem1",4,0.81,17946.7
26,"faceproblem1",5,0.45,18104.4
26,"faceproblem1",6,0.57,17682.6
26,"faceproblem1",7,0.59,17287.5
26,"faceproblem1",8,0.16,18803.7
26,"faceproblem1",9,0.33,18284.1
26,"faceproblem1",10,0.65,18845.2
26,"faceproblem1",11,0.47,667.8
26,"faceproblem1",12,0.3,17029.6
26,"faceproblem1",13,0.59,17287.5
26,"faceproblem1",14,0.39,18828.4
26,"faceproblem1",15,0.62,18000.7
26,"faceproblem1",16,0.24,18519.3
26,"faceproblem1",17,0.34,18737.49
26,"faceproblem1",18,0.45,19023.4
26,"faceproblem1",19,0.58,19480
26,"faceproblem1",20,0.65,18774.7
26,"faceproblem1",21,0.49,18737.4
26,"faceproblem1",22,0.58,18562.3
26,"faceproblem1",23,0.45,16580.19
26,"faceproblem1",24,0.22,19097.6
26,"faceproblem1",25,0.28,17828.3
26,"faceproblem1",26,0.73,18776
26,"faceproblem1",27,0.66,17199.3
26,"faceproblem1",28,0.77,19247.7
26,"faceproblem1",29,0.35,15762.19
26,"faceproblem1",30,0.27,18426.5
26,"faceproblem1",31,0.53,17781.9
26,"faceproblem1",32,0.57,17682.6
26,"faceproblem1",33,0.34,18737.49
26,"faceproblem1",34,0.3,17029.6
26,"faceproblem1",35,0.22,19097.6
